,City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
367,Toronto,1019000,2,2,Ontario,5647656,43.7417,-79.3733,97000
368,Toronto,658000,2,1,Ontario,5647656,43.7417,-79.3733,97000
369,Toronto,999900,2,2,Ontario,5647656,43.7417,-79.3733,97000
370,Toronto,688000,1,1,Ontario,5647656,43.7417,-79.3733,97000
371,Toronto,479900,0,1,Ontario,5647656,43.7417,-79.3733,97000
372,Toronto,949900,3,2,Ontario,5647656,43.7417,-79.3733,97000
373,Toronto,489900,1,1,Ontario,5647656,43.7417,-79.3733,97000
374,Toronto,669800,2,2,Ontario,5647656,43.7417,-79.3733,97000
375,Toronto,1579900,5,4,Ontario,5647656,43.7417,-79.3733,97000
376,Toronto,939000,2,2,Ontario,5647656,43.7417,-79.3733,97000
377,Toronto,860000,2,2,Ontario,5647656,43.7417,-79.3733,97000
378,Toronto,658000,1,1,Ontario,5647656,43.7417,-79.3733,97000
379,Toronto,3450000,4,4,Ontario,5647656,43.7417,-79.3733,97000
380,Toronto,649000,2,1,Ontario,5647656,43.7417,-79.3733,97000
381,Toronto,3849000,4,6,Ontario,5647656,43.7417,-79.3733,97000
382,Toronto,2999000,5,4,Ontario,5647656,43.7417,-79.3733,97000
383,Toronto,898000,2,2,Ontario,5647656,43.7417,-79.3733,97000
384,Toronto,7995000,5,6,Ontario,5647656,43.7417,-79.3733,97000
385,Toronto,639900,1,1,Ontario,5647656,43.7417,-79.3733,97000
386,Toronto,584000,2,1,Ontario,5647656,43.7417,-79.3733,97000
387,Toronto,1199900,2,3,Ontario,5647656,43.7417,-79.3733,97000
388,Toronto,919900,2,2,Ontario,5647656,43.7417,-79.3733,97000
389,Toronto,1428000,2,2,Ontario,5647656,43.7417,-79.3733,97000
390,Toronto,12750000,5,8,Ontario,5647656,43.7417,-79.3733,97000
391,Toronto,1575000,4,2,Ontario,5647656,43.7417,-79.3733,97000
392,Toronto,699000,3,2,Ontario,5647656,43.7417,-79.3733,97000
393,Toronto,988000,2,1,Ontario,5647656,43.7417,-79.3733,97000
394,Toronto,1379900,4,2,Ontario,5647656,43.7417,-79.3733,97000
395,Toronto,2549000,4,4,Ontario,5647656,43.7417,-79.3733,97000
396,Toronto,744999,2,1,Ontario,5647656,43.7417,-79.3733,97000
397,Toronto,1849000,3,2,Ontario,5647656,43.7417,-79.3733,97000
398,Toronto,989000,3,2,Ontario,5647656,43.7417,-79.3733,97000
399,Toronto,850000,3,3,Ontario,5647656,43.7417,-79.3733,97000
400,Toronto,4336900,3,4,Ontario,5647656,43.7417,-79.3733,97000
401,Toronto,1329999,4,2,Ontario,5647656,43.7417,-79.3733,97000
402,Toronto,1399900,3,3,Ontario,5647656,43.7417,-79.3733,97000
403,Toronto,657999,2,1,Ontario,5647656,43.7417,-79.3733,97000
404,Toronto,998000,4,2,Ontario,5647656,43.7417,-79.3733,97000
405,Toronto,999000,4,1,Ontario,5647656,43.7417,-79.3733,97000
406,Toronto,949000,3,2,Ontario,5647656,43.7417,-79.3733,97000
407,Toronto,3249000,6,5,Ontario,5647656,43.7417,-79.3733,97000
408,Toronto,1099000,4,2,Ontario,5647656,43.7417,-79.3733,97000
409,Toronto,729000,2,2,Ontario,5647656,43.7417,-79.3733,97000
410,Toronto,2850000,5,4,Ontario,5647656,43.7417,-79.3733,97000
411,Toronto,999900,2,2,Ontario,5647656,43.7417,-79.3733,97000
412,Toronto,738000,2,1,Ontario,5647656,43.7417,-79.3733,97000
413,Toronto,719900,2,1,Ontario,5647656,43.7417,-79.3733,97000
414,Toronto,804800,2,2,Ontario,5647656,43.7417,-79.3733,97000
415,Toronto,1399000,4,3,Ontario,5647656,43.7417,-79.3733,97000
416,Toronto,999000,4,3,Ontario,5647656,43.7417,-79.3733,97000
417,Toronto,879000,2,3,Ontario,5647656,43.7417,-79.3733,97000
418,Toronto,899000,2,2,Ontario,5647656,43.7417,-79.3733,97000
419,Toronto,599000,1,1,Ontario,5647656,43.7417,-79.3733,97000
420,Toronto,650000,2,1,Ontario,5647656,43.7417,-79.3733,97000
421,Toronto,599900,1,1,Ontario,5647656,43.7417,-79.3733,97000
422,Toronto,949000,4,2,Ontario,5647656,43.7417,-79.3733,97000
423,Toronto,899000,3,3,Ontario,5647656,43.7417,-79.3733,97000
424,Toronto,619900,2,1,Ontario,5647656,43.7417,-79.3733,97000
425,Toronto,749000,3,2,Ontario,5647656,43.7417,-79.3733,97000
426,Toronto,1799000,3,3,Ontario,5647656,43.7417,-79.3733,97000
427,Toronto,1588000,5,5,Ontario,5647656,43.7417,-79.3733,97000
428,Toronto,648800,1,1,Ontario,5647656,43.7417,-79.3733,97000
429,Toronto,3249000,6,4,Ontario,5647656,43.7417,-79.3733,97000
430,Toronto,718000,2,1,Ontario,5647656,43.7417,-79.3733,97000
431,Toronto,795000,2,1,Ontario,5647656,43.7417,-79.3733,97000
432,Toronto,999000,2,1,Ontario,5647656,43.7417,-79.3733,97000
433,Toronto,995900,2,2,Ontario,5647656,43.7417,-79.3733,97000
434,Toronto,789000,2,2,Ontario,5647656,43.7417,-79.3733,97000
435,Toronto,575000,1,1,Ontario,5647656,43.7417,-79.3733,97000
436,Toronto,1799000,3,2,Ontario,5647656,43.7417,-79.3733,97000
437,Toronto,679900,2,1,Ontario,5647656,43.7417,-79.3733,97000
438,Toronto,499999,2,1,Ontario,5647656,43.7417,-79.3733,97000
439,Toronto,699000,3,2,Ontario,5647656,43.7417,-79.3733,97000
440,Toronto,758000,2,1,Ontario,5647656,43.7417,-79.3733,97000
441,Toronto,799000,2,2,Ontario,5647656,43.7417,-79.3733,97000
442,Toronto,738000,2,2,Ontario,5647656,43.7417,-79.3733,97000
443,Toronto,1338000,1,1,Ontario,5647656,43.7417,-79.3733,97000
444,Toronto,549000,1,1,Ontario,5647656,43.7417,-79.3733,97000
445,Toronto,749000,2,2,Ontario,5647656,43.7417,-79.3733,97000
446,Toronto,2199000,11,4,Ontario,5647656,43.7417,-79.3733,97000
447,Toronto,1279900,6,3,Ontario,5647656,43.7417,-79.3733,97000
448,Toronto,3598000,9,5,Ontario,5647656,43.7417,-79.3733,97000
449,Toronto,2285000,4,4,Ontario,5647656,43.7417,-79.3733,97000
450,Toronto,1859000,3,3,Ontario,5647656,43.7417,-79.3733,97000
451,Toronto,619000,2,1,Ontario,5647656,43.7417,-79.3733,97000
452,Toronto,968000,3,2,Ontario,5647656,43.7417,-79.3733,97000
453,Toronto,1649000,4,4,Ontario,5647656,43.7417,-79.3733,97000
454,Toronto,1089000,2,2,Ontario,5647656,43.7417,-79.3733,97000
455,Toronto,848000,3,2,Ontario,5647656,43.7417,-79.3733,97000
456,Toronto,949000,3,1,Ontario,5647656,43.7417,-79.3733,97000
457,Toronto,1039900,4,2,Ontario,5647656,43.7417,-79.3733,97000
458,Toronto,1079000,3,2,Ontario,5647656,43.7417,-79.3733,97000
459,Toronto,1049000,4,3,Ontario,5647656,43.7417,-79.3733,97000
460,Toronto,645000,1,1,Ontario,5647656,43.7417,-79.3733,97000
461,Toronto,539000,1,1,Ontario,5647656,43.7417,-79.3733,97000
462,Toronto,679800,2,2,Ontario,5647656,43.7417,-79.3733,97000
463,Toronto,610000,1,1,Ontario,5647656,43.7417,-79.3733,97000
464,Toronto,874000,2,2,Ontario,5647656,43.7417,-79.3733,97000
465,Toronto,1988000,3,2,Ontario,5647656,43.7417,-79.3733,97000
466,Toronto,1399000,3,2,Ontario,5647656,43.7417,-79.3733,97000
467,Toronto,888000,2,1,Ontario,5647656,43.7417,-79.3733,97000
468,Toronto,1188000,3,2,Ontario,5647656,43.7417,-79.3733,97000
469,Toronto,649000,2,2,Ontario,5647656,43.7417,-79.3733,97000
470,Toronto,899880,2,2,Ontario,5647656,43.7417,-79.3733,97000
471,Toronto,1895000,3,2,Ontario,5647656,43.7417,-79.3733,97000
472,Toronto,529000,1,1,Ontario,5647656,43.7417,-79.3733,97000
473,Toronto,789000,2,2,Ontario,5647656,43.7417,-79.3733,97000
474,Toronto,1599900,6,3,Ontario,5647656,43.7417,-79.3733,97000
475,Toronto,679900,2,2,Ontario,5647656,43.7417,-79.3733,97000
476,Toronto,2159000,4,3,Ontario,5647656,43.7417,-79.3733,97000
477,Toronto,1975000,5,5,Ontario,5647656,43.7417,-79.3733,97000
478,Toronto,1129000,2,2,Ontario,5647656,43.7417,-79.3733,97000
479,Toronto,1147000,3,2,Ontario,5647656,43.7417,-79.3733,97000
480,Toronto,969900,2,3,Ontario,5647656,43.7417,-79.3733,97000
481,Toronto,1499990,4,3,Ontario,5647656,43.7417,-79.3733,97000
482,Toronto,989900,5,2,Ontario,5647656,43.7417,-79.3733,97000
483,Toronto,899900,2,1,Ontario,5647656,43.7417,-79.3733,97000
484,Toronto,579000,1,1,Ontario,5647656,43.7417,-79.3733,97000
485,Toronto,675000,2,2,Ontario,5647656,43.7417,-79.3733,97000
486,Toronto,574900,2,1,Ontario,5647656,43.7417,-79.3733,97000
487,Toronto,699000,2,2,Ontario,5647656,43.7417,-79.3733,97000
488,Toronto,1950000,4,2,Ontario,5647656,43.7417,-79.3733,97000
489,Toronto,499000,1,1,Ontario,5647656,43.7417,-79.3733,97000
490,Toronto,2000000,5,3,Ontario,5647656,43.7417,-79.3733,97000
491,Toronto,1989000,5,4,Ontario,5647656,43.7417,-79.3733,97000
492,Toronto,1289000,3,2,Ontario,5647656,43.7417,-79.3733,97000
493,Toronto,739000,2,2,Ontario,5647656,43.7417,-79.3733,97000
494,Toronto,899000,3,2,Ontario,5647656,43.7417,-79.3733,97000
495,Toronto,999888,3,3,Ontario,5647656,43.7417,-79.3733,97000
496,Toronto,585000,1,1,Ontario,5647656,43.7417,-79.3733,97000
497,Toronto,749900,2,1,Ontario,5647656,43.7417,-79.3733,97000
498,Toronto,499999,1,1,Ontario,5647656,43.7417,-79.3733,97000
499,Toronto,949000,4,1,Ontario,5647656,43.7417,-79.3733,97000
500,Toronto,2095000,1,1,Ontario,5647656,43.7417,-79.3733,97000
501,Toronto,499000,4,3,Ontario,5647656,43.7417,-79.3733,97000
502,Toronto,1049900,3,3,Ontario,5647656,43.7417,-79.3733,97000
503,Toronto,1048000,2,1,Ontario,5647656,43.7417,-79.3733,97000
504,Toronto,749900,4,4,Ontario,5647656,43.7417,-79.3733,97000
505,Toronto,1699000,3,2,Ontario,5647656,43.7417,-79.3733,97000
506,Toronto,500000,2,2,Ontario,5647656,43.7417,-79.3733,97000
507,Toronto,1399000,1,1,Ontario,5647656,43.7417,-79.3733,97000
508,Toronto,699888,2,2,Ontario,5647656,43.7417,-79.3733,97000
509,Toronto,788888,1,1,Ontario,5647656,43.7417,-79.3733,97000
510,Toronto,1249900,4,2,Ontario,5647656,43.7417,-79.3733,97000
511,Toronto,1720000,3,2,Ontario,5647656,43.7417,-79.3733,97000
512,Toronto,1249000,3,2,Ontario,5647656,43.7417,-79.3733,97000
513,Toronto,399900,2,1,Ontario,5647656,43.7417,-79.3733,97000
514,Toronto,499990,3,2,Ontario,5647656,43.7417,-79.3733,97000
515,Toronto,1699999,4,3,Ontario,5647656,43.7417,-79.3733,97000
516,Toronto,949000,4,3,Ontario,5647656,43.7417,-79.3733,97000
517,Toronto,499999,2,1,Ontario,5647656,43.7417,-79.3733,97000
518,Toronto,925000,3,2,Ontario,5647656,43.7417,-79.3733,97000
519,Toronto,759000,2,2,Ontario,5647656,43.7417,-79.3733,97000
520,Toronto,999000,2,2,Ontario,5647656,43.7417,-79.3733,97000
521,Toronto,850000,2,2,Ontario,5647656,43.7417,-79.3733,97000
522,Toronto,659900,2,1,Ontario,5647656,43.7417,-79.3733,97000
523,Toronto,2688000,5,5,Ontario,5647656,43.7417,-79.3733,97000
524,Toronto,1399000,3,3,Ontario,5647656,43.7417,-79.3733,97000
525,Toronto,1995000,5,2,Ontario,5647656,43.7417,-79.3733,97000
526,Toronto,1099000,4,2,Ontario,5647656,43.7417,-79.3733,97000
527,Toronto,788000,2,2,Ontario,5647656,43.7417,-79.3733,97000
528,Toronto,664900,2,1,Ontario,5647656,43.7417,-79.3733,97000
529,Toronto,468500,1,1,Ontario,5647656,43.7417,-79.3733,97000
530,Toronto,2149000,5,3,Ontario,5647656,43.7417,-79.3733,97000
531,Toronto,674000,2,1,Ontario,5647656,43.7417,-79.3733,97000
532,Toronto,3195000,4,4,Ontario,5647656,43.7417,-79.3733,97000
533,Toronto,690000,2,2,Ontario,5647656,43.7417,-79.3733,97000
534,Toronto,2799000,5,4,Ontario,5647656,43.7417,-79.3733,97000
535,Toronto,642000,1,1,Ontario,5647656,43.7417,-79.3733,97000
536,Toronto,1389000,3,2,Ontario,5647656,43.7417,-79.3733,97000
537,Toronto,1265000,3,2,Ontario,5647656,43.7417,-79.3733,97000
538,Toronto,1699000,2,2,Ontario,5647656,43.7417,-79.3733,97000
539,Toronto,499000,1,1,Ontario,5647656,43.7417,-79.3733,97000
540,Toronto,499888,1,1,Ontario,5647656,43.7417,-79.3733,97000
541,Toronto,1049888,4,3,Ontario,5647656,43.7417,-79.3733,97000
542,Toronto,698000,2,1,Ontario,5647656,43.7417,-79.3733,97000
543,Toronto,2849888,3,4,Ontario,5647656,43.7417,-79.3733,97000
544,Toronto,1328000,3,2,Ontario,5647656,43.7417,-79.3733,97000
545,Toronto,599999,2,1,Ontario,5647656,43.7417,-79.3733,97000
546,Toronto,1365000,3,2,Ontario,5647656,43.7417,-79.3733,97000
547,Toronto,1550000,4,3,Ontario,5647656,43.7417,-79.3733,97000
548,Toronto,610000,2,1,Ontario,5647656,43.7417,-79.3733,97000
549,Toronto,1099000,4,2,Ontario,5647656,43.7417,-79.3733,97000
550,Toronto,975000,2,2,Ontario,5647656,43.7417,-79.3733,97000
551,Toronto,745000,2,2,Ontario,5647656,43.7417,-79.3733,97000
552,Toronto,1099000,2,2,Ontario,5647656,43.7417,-79.3733,97000
553,Toronto,738880,2,1,Ontario,5647656,43.7417,-79.3733,97000
554,Toronto,799900,3,1,Ontario,5647656,43.7417,-79.3733,97000
555,Toronto,2999999,3,3,Ontario,5647656,43.7417,-79.3733,97000
556,Toronto,699900,2,1,Ontario,5647656,43.7417,-79.3733,97000
557,Toronto,3339000,6,5,Ontario,5647656,43.7417,-79.3733,97000
558,Toronto,618000,1,1,Ontario,5647656,43.7417,-79.3733,97000
559,Toronto,1649000,4,3,Ontario,5647656,43.7417,-79.3733,97000
560,Toronto,3599900,3,4,Ontario,5647656,43.7417,-79.3733,97000
561,Toronto,699990,2,2,Ontario,5647656,43.7417,-79.3733,97000
562,Toronto,1300000,4,2,Ontario,5647656,43.7417,-79.3733,97000
563,Toronto,975000,2,1,Ontario,5647656,43.7417,-79.3733,97000
564,Toronto,899000,3,2,Ontario,5647656,43.7417,-79.3733,97000
565,Toronto,799000,2,2,Ontario,5647656,43.7417,-79.3733,97000
566,Toronto,849000,3,2,Ontario,5647656,43.7417,-79.3733,97000
567,Toronto,3699000,4,4,Ontario,5647656,43.7417,-79.3733,97000
568,Toronto,525000,1,1,Ontario,5647656,43.7417,-79.3733,97000
569,Toronto,1099000,3,3,Ontario,5647656,43.7417,-79.3733,97000
570,Toronto,2595000,7,6,Ontario,5647656,43.7417,-79.3733,97000
571,Toronto,1259900,4,1,Ontario,5647656,43.7417,-79.3733,97000
572,Toronto,1225000,2,2,Ontario,5647656,43.7417,-79.3733,97000
573,Toronto,925000,2,1,Ontario,5647656,43.7417,-79.3733,97000
574,Toronto,1250000,2,2,Ontario,5647656,43.7417,-79.3733,97000
575,Toronto,589900,1,1,Ontario,5647656,43.7417,-79.3733,97000
576,Toronto,680000,2,2,Ontario,5647656,43.7417,-79.3733,97000
577,Toronto,849900,2,2,Ontario,5647656,43.7417,-79.3733,97000
578,Toronto,1199000,3,2,Ontario,5647656,43.7417,-79.3733,97000
579,Toronto,799000,3,3,Ontario,5647656,43.7417,-79.3733,97000
580,Toronto,509000,1,1,Ontario,5647656,43.7417,-79.3733,97000
581,Toronto,1900000,4,3,Ontario,5647656,43.7417,-79.3733,97000
582,Toronto,598888,2,1,Ontario,5647656,43.7417,-79.3733,97000
583,Toronto,1095000,2,2,Ontario,5647656,43.7417,-79.3733,97000
584,Toronto,1479000,5,3,Ontario,5647656,43.7417,-79.3733,97000
585,Toronto,998000,5,4,Ontario,5647656,43.7417,-79.3733,97000
586,Toronto,1299000,3,2,Ontario,5647656,43.7417,-79.3733,97000
587,Toronto,849000,3,2,Ontario,5647656,43.7417,-79.3733,97000
588,Toronto,980000,2,2,Ontario,5647656,43.7417,-79.3733,97000
589,Toronto,4739000,5,6,Ontario,5647656,43.7417,-79.3733,97000
590,Toronto,998000,3,2,Ontario,5647656,43.7417,-79.3733,97000
591,Toronto,1299900,2,2,Ontario,5647656,43.7417,-79.3733,97000
592,Toronto,2799000,4,4,Ontario,5647656,43.7417,-79.3733,97000
593,Toronto,2495000,3,3,Ontario,5647656,43.7417,-79.3733,97000
594,Toronto,1450000,2,2,Ontario,5647656,43.7417,-79.3733,97000
595,Toronto,699900,1,1,Ontario,5647656,43.7417,-79.3733,97000
596,Toronto,599000,2,1,Ontario,5647656,43.7417,-79.3733,97000
597,Toronto,849000,2,2,Ontario,5647656,43.7417,-79.3733,97000
598,Toronto,599900,1,1,Ontario,5647656,43.7417,-79.3733,97000
599,Toronto,599000,1,1,Ontario,5647656,43.7417,-79.3733,97000
600,Toronto,1399900,5,2,Ontario,5647656,43.7417,-79.3733,97000
601,Toronto,1709000,4,2,Ontario,5647656,43.7417,-79.3733,97000
602,Toronto,620000,2,1,Ontario,5647656,43.7417,-79.3733,97000
603,Toronto,1129000,3,3,Ontario,5647656,43.7417,-79.3733,97000
604,Toronto,1950000,4,3,Ontario,5647656,43.7417,-79.3733,97000
605,Toronto,1698000,3,2,Ontario,5647656,43.7417,-79.3733,97000
606,Toronto,988000,3,2,Ontario,5647656,43.7417,-79.3733,97000
607,Toronto,699900,2,1,Ontario,5647656,43.7417,-79.3733,97000
608,Toronto,749000,2,1,Ontario,5647656,43.7417,-79.3733,97000
609,Toronto,3199999,4,5,Ontario,5647656,43.7417,-79.3733,97000
610,Toronto,549800,1,1,Ontario,5647656,43.7417,-79.3733,97000
611,Toronto,359000,1,1,Ontario,5647656,43.7417,-79.3733,97000
612,Toronto,429000,0,1,Ontario,5647656,43.7417,-79.3733,97000
613,Toronto,3695000,5,4,Ontario,5647656,43.7417,-79.3733,97000
614,Toronto,799000,3,2,Ontario,5647656,43.7417,-79.3733,97000
615,Toronto,2249000,6,5,Ontario,5647656,43.7417,-79.3733,97000
616,Toronto,659990,1,1,Ontario,5647656,43.7417,-79.3733,97000
617,Toronto,899000,4,2,Ontario,5647656,43.7417,-79.3733,97000
618,Toronto,975000,3,2,Ontario,5647656,43.7417,-79.3733,97000
619,Toronto,1099000,3,2,Ontario,5647656,43.7417,-79.3733,97000
620,Toronto,749900,3,1,Ontario,5647656,43.7417,-79.3733,97000
621,Toronto,2399000,4,4,Ontario,5647656,43.7417,-79.3733,97000
622,Toronto,415000,2,1,Ontario,5647656,43.7417,-79.3733,97000
623,Toronto,999999,3,2,Ontario,5647656,43.7417,-79.3733,97000
624,Toronto,1499000,5,4,Ontario,5647656,43.7417,-79.3733,97000
625,Toronto,2499998,5,4,Ontario,5647656,43.7417,-79.3733,97000
626,Toronto,1699000,6,5,Ontario,5647656,43.7417,-79.3733,97000
627,Toronto,1599000,3,3,Ontario,5647656,43.7417,-79.3733,97000
628,Toronto,1499000,3,2,Ontario,5647656,43.7417,-79.3733,97000
629,Toronto,749999,2,1,Ontario,5647656,43.7417,-79.3733,97000
630,Toronto,2388000,4,4,Ontario,5647656,43.7417,-79.3733,97000
631,Toronto,629000,2,1,Ontario,5647656,43.7417,-79.3733,97000
632,Toronto,1250000,2,2,Ontario,5647656,43.7417,-79.3733,97000
633,Toronto,629000,2,1,Ontario,5647656,43.7417,-79.3733,97000
634,Toronto,815000,2,1,Ontario,5647656,43.7417,-79.3733,97000
635,Toronto,520000,1,1,Ontario,5647656,43.7417,-79.3733,97000
636,Toronto,599900,2,1,Ontario,5647656,43.7417,-79.3733,97000
637,Toronto,599900,2,1,Ontario,5647656,43.7417,-79.3733,97000
638,Toronto,6095000,5,5,Ontario,5647656,43.7417,-79.3733,97000
639,Toronto,2099000,4,3,Ontario,5647656,43.7417,-79.3733,97000
640,Toronto,749900,2,1,Ontario,5647656,43.7417,-79.3733,97000
641,Toronto,679000,2,1,Ontario,5647656,43.7417,-79.3733,97000
642,Toronto,3849000,4,4,Ontario,5647656,43.7417,-79.3733,97000
643,Toronto,898800,3,2,Ontario,5647656,43.7417,-79.3733,97000
644,Toronto,1098999,3,2,Ontario,5647656,43.7417,-79.3733,97000
645,Toronto,579000,1,1,Ontario,5647656,43.7417,-79.3733,97000
646,Toronto,599000,2,1,Ontario,5647656,43.7417,-79.3733,97000
647,Toronto,724900,2,1,Ontario,5647656,43.7417,-79.3733,97000
648,Toronto,1249000,4,3,Ontario,5647656,43.7417,-79.3733,97000
649,Toronto,649900,2,1,Ontario,5647656,43.7417,-79.3733,97000
650,Toronto,949000,3,3,Ontario,5647656,43.7417,-79.3733,97000
651,Toronto,730000,2,1,Ontario,5647656,43.7417,-79.3733,97000
652,Toronto,1149000,4,2,Ontario,5647656,43.7417,-79.3733,97000
653,Toronto,499900,3,1,Ontario,5647656,43.7417,-79.3733,97000
654,Toronto,1149000,7,3,Ontario,5647656,43.7417,-79.3733,97000
655,Toronto,799000,3,2,Ontario,5647656,43.7417,-79.3733,97000
656,Toronto,1525000,5,2,Ontario,5647656,43.7417,-79.3733,97000
657,Toronto,45000,3,5,Ontario,5647656,43.7417,-79.3733,97000
658,Toronto,599000,2,1,Ontario,5647656,43.7417,-79.3733,97000
659,Toronto,678888,2,1,Ontario,5647656,43.7417,-79.3733,97000
660,Toronto,1829000,4,5,Ontario,5647656,43.7417,-79.3733,97000
661,Toronto,595000,2,1,Ontario,5647656,43.7417,-79.3733,97000
662,Toronto,765000,2,1,Ontario,5647656,43.7417,-79.3733,97000
663,Toronto,599000,1,1,Ontario,5647656,43.7417,-79.3733,97000
664,Toronto,1349000,3,1,Ontario,5647656,43.7417,-79.3733,97000
665,Toronto,659100,2,1,Ontario,5647656,43.7417,-79.3733,97000
666,Toronto,1139000,2,2,Ontario,5647656,43.7417,-79.3733,97000
667,Toronto,1290000,3,3,Ontario,5647656,43.7417,-79.3733,97000
668,Toronto,1999000,4,3,Ontario,5647656,43.7417,-79.3733,97000
669,Toronto,3379000,6,4,Ontario,5647656,43.7417,-79.3733,97000
670,Toronto,729000,2,1,Ontario,5647656,43.7417,-79.3733,97000
671,Toronto,1195000,3,3,Ontario,5647656,43.7417,-79.3733,97000
672,Toronto,839000,2,1,Ontario,5647656,43.7417,-79.3733,97000
673,Toronto,2399000,2,3,Ontario,5647656,43.7417,-79.3733,97000
674,Toronto,1200000,3,2,Ontario,5647656,43.7417,-79.3733,97000
675,Toronto,749900,3,2,Ontario,5647656,43.7417,-79.3733,97000
676,Toronto,399000,1,1,Ontario,5647656,43.7417,-79.3733,97000
677,Toronto,525000,2,1,Ontario,5647656,43.7417,-79.3733,97000
678,Toronto,899000,3,1,Ontario,5647656,43.7417,-79.3733,97000
679,Toronto,3149900,3,5,Ontario,5647656,43.7417,-79.3733,97000
680,Toronto,1695000,4,3,Ontario,5647656,43.7417,-79.3733,97000
681,Toronto,999785,3,2,Ontario,5647656,43.7417,-79.3733,97000
682,Toronto,1155000,3,2,Ontario,5647656,43.7417,-79.3733,97000
683,Toronto,1080000,2,2,Ontario,5647656,43.7417,-79.3733,97000
684,Toronto,1150000,3,2,Ontario,5647656,43.7417,-79.3733,97000
685,Toronto,899900,3,2,Ontario,5647656,43.7417,-79.3733,97000
686,Toronto,499999,1,1,Ontario,5647656,43.7417,-79.3733,97000
687,Toronto,619000,2,1,Ontario,5647656,43.7417,-79.3733,97000
688,Toronto,798000,4,2,Ontario,5647656,43.7417,-79.3733,97000
689,Toronto,649000,1,1,Ontario,5647656,43.7417,-79.3733,97000
690,Toronto,685000,2,1,Ontario,5647656,43.7417,-79.3733,97000
691,Toronto,829900,1,1,Ontario,5647656,43.7417,-79.3733,97000
692,Toronto,950000,4,2,Ontario,5647656,43.7417,-79.3733,97000
693,Toronto,668000,2,1,Ontario,5647656,43.7417,-79.3733,97000
694,Toronto,1359999,3,5,Ontario,5647656,43.7417,-79.3733,97000
695,Toronto,1399900,3,3,Ontario,5647656,43.7417,-79.3733,97000
696,Toronto,575000,2,1,Ontario,5647656,43.7417,-79.3733,97000
697,Toronto,1399000,3,3,Ontario,5647656,43.7417,-79.3733,97000
698,Toronto,688000,2,1,Ontario,5647656,43.7417,-79.3733,97000
699,Toronto,838000,2,1,Ontario,5647656,43.7417,-79.3733,97000
700,Toronto,723000,2,1,Ontario,5647656,43.7417,-79.3733,97000
701,Toronto,950000,3,2,Ontario,5647656,43.7417,-79.3733,97000
702,Toronto,1849000,4,2,Ontario,5647656,43.7417,-79.3733,97000
703,Toronto,529000,1,1,Ontario,5647656,43.7417,-79.3733,97000
704,Toronto,599000,2,1,Ontario,5647656,43.7417,-79.3733,97000
705,Toronto,629999,2,1,Ontario,5647656,43.7417,-79.3733,97000
706,Toronto,749000,4,3,Ontario,5647656,43.7417,-79.3733,97000
707,Toronto,799000,2,2,Ontario,5647656,43.7417,-79.3733,97000
708,Toronto,575000,2,1,Ontario,5647656,43.7417,-79.3733,97000
709,Toronto,539000,1,1,Ontario,5647656,43.7417,-79.3733,97000
710,Toronto,988000,4,4,Ontario,5647656,43.7417,-79.3733,97000
711,Toronto,1159000,3,3,Ontario,5647656,43.7417,-79.3733,97000
712,Toronto,1649000,5,4,Ontario,5647656,43.7417,-79.3733,97000
713,Toronto,675000,1,1,Ontario,5647656,43.7417,-79.3733,97000
714,Toronto,949888,3,2,Ontario,5647656,43.7417,-79.3733,97000
715,Toronto,749900,2,2,Ontario,5647656,43.7417,-79.3733,97000
716,Toronto,699000,2,2,Ontario,5647656,43.7417,-79.3733,97000
717,Toronto,750000,1,1,Ontario,5647656,43.7417,-79.3733,97000
718,Toronto,759900,2,1,Ontario,5647656,43.7417,-79.3733,97000
719,Toronto,1079000,3,2,Ontario,5647656,43.7417,-79.3733,97000
720,Toronto,1150000,4,4,Ontario,5647656,43.7417,-79.3733,97000
721,Toronto,630000,2,1,Ontario,5647656,43.7417,-79.3733,97000
